"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 59.8112030029 , 0.26695510745 , -0.330840498209 , 1 , 0 , 37.9194488525 , 0.418192952871 , -2.51788783073 , -1 , 0 , 33.1224327087 , -0.338570535183 , 1.22161769867 , -1 , 0 , 59.6381759644 , 1.93150377274 , -0.468552857637 , 23.805524826 , -1.36992609501 , -1.0960290432 , 97.3457870483 , -1.36634016037 , 2.7570643425 , 39.158493042 , -1.87853741646 , -2.40765619278 , 42.2982139587 , 1.50446987152 , -1.02451205254 , 2.42883110046 , 54.3061065674 , 726.522277832 , -1.02451205254 , 2.42883110046 , 54.3061065674 , 726.522277832 , 1.94964325428 , 0.603255748749 , 81.7809371948 , 183.833969116 , -1.87616944313 , -3.04154801369 , 108.976699829 , 126.806976318
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 28.6616268158 , 2.16069793701 , -2.80378365517 , 1 , 1 , 27.4813976288 , 0.033813547343 , 1.22554039955 , -1 , 1 , 54.1244697571 , 1.04201722145 , -0.585879445076 , -1 , 1 , 70.354927063 , 2.08199548721 , 0.28347542882 , 45.5003128052 , 1.14741420746 , 0.803961098194 , 62.0909309387 , 0.430604606867 , -2.82798171043 , 57.326374054 , 1.07036566734 , -1.77054965496 , 22.9565525055 , 0.434676557779 , 2.25726532936 , -0.428010672331 , 103.979530334 , 404.50567627 , 2.25726532936 , -0.428010672331 , 103.979530334 , 404.50567627 , 1.62466132641 , -0.00436002155766 , 133.467941284 , 196.559112549 , 1.77838373184 , -2.31068229675 , 57.6484489441 , 166.35206604
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 121.780662537 , 1.20717787743 , 1.69106411934 , -1 , 1 , 28.7513141632 , 0.628405153751 , 0.143105924129 , 1 , 1 , 78.7171630859 , 0.50043451786 , 2.91340780258 , -1 , 1 , 120.876808167 , 0.263374596834 , -1.58473718166 , 53.0573730469 , 1.25488054752 , 0.881396710873 , 56.8710975647 , 1.42785656452 , -1.03408503532 , 39.5027046204 , 1.56220209599 , -0.14985576272 , 46.2213554382 , 2.53367257118 , 1.97931003571 , -1.728764534 , 91.6312713623 , 503.876464844 , 1.97931003571 , -1.728764534 , 91.6312713623 , 503.876464844 , 0.714708805084 , 2.33042860031 , 117.429679871 , 198.401397705 , 1.04518926144 , -1.20908486843 , 187.788696289 , 196.65914917
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 57.0163726807 , 1.37693822384 , -1.90273809433 , 1 , 1 , 34.235912323 , 0.810086369514 , 1.48849010468 , -1 , 1 , 30.0744972229 , 2.1242852211 , -0.632808029652 , -1 , 1 , 117.218238831 , 1.58095431328 , 0.884759962559 , 64.8687515259 , 1.49788141251 , 2.93371009827 , 76.3606796265 , 0.865186214447 , -0.927964508533 , 36.7808418274 , 1.95260965824 , -1.44978392124 , 69.9326477051 , 2.89424324036 , 4.59767627716 , 0.320548355579 , 18.3815593719 , 425.226348877 , 4.59767627716 , 0.320548355579 , 18.3815593719 , 425.226348877 , 2.49516034126 , 1.24216198921 , 95.1254119873 , 199.744628906 , 2.08984827995 , -1.72687733173 , 85.2795410156 , 177.898040771
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 59.2649879456 , -0.631276071072 , -2.78790092468 , -1 , 1 , 30.2772541046 , -1.63530433178 , -0.379629909992 , 1 , 1 , 42.0685043335 , -0.286635994911 , 3.1383125782 , -1 , 1 , 88.1081619263 , -0.875550031662 , -0.51768040657 , 72.4413375854 , -0.457069844007 , -1.24761259556 , 88.8760910034 , 2.25497627258 , 2.52514123917 , 63.6631240845 , -1.31892645359 , 0.841232478619 , 37.6009025574 , -0.0967600643635 , 1.69003713131 , -0.255612671375 , 67.021270752 , 823.346130371 , 1.69003713131 , -0.255612671375 , 67.021270752 , 823.346130371 , -0.98331785202 , -0.579772114754 , 85.9683380127 , 159.237747192 , 2.87739300728 , 1.80132389069 , 30.9700641632 , 575.541809082
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 48.3981361389 , 1.09348988533 , 1.46328818798 , 1 , 0 , 36.4159660339 , 0.123221769929 , -2.4536485672 , -1 , 0 , 65.3316497803 , 0.5857822299 , -0.690938472748 , -1 , 0 , 69.4746398926 , 1.20823347569 , -2.93113660812 , 54.1631851196 , 1.43454349041 , 0.134302273393 , 55.6372756958 , -0.783534288406 , 0.65673404932 , 27.7601261139 , -0.431933969259 , 1.63452923298 , 48.3268699646 , -2.91968226433 , 2.58006310463 , 0.0684422701597 , 31.3090591431 , 431.885070801 , 2.58006310463 , 0.0684422701597 , 31.3090591431 , 431.885070801 , 1.30428397655 , -2.34062743187 , 93.0094070435 , 174.660919189 , 0.385369002819 , 0.62282127142 , 118.157287598 , 186.408065796
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 46.1511917114 , 1.36913490295 , 2.60142230988 , -1 , 1 , 33.0376434326 , 0.712193965912 , -0.644151508808 , -1 , 1 , 41.3017845154 , -0.453084051609 , 1.11924791336 , 1 , 1 , 43.9355354309 , -0.558251559734 , 1.86368775368 , 40.1552848816 , -0.683474838734 , 0.104486867785 , 80.4996032715 , -0.139946356416 , -3.02808022499 , 56.3518981934 , -0.189887523651 , -1.80021464825 , 29.0220661163 , -1.11944019794 , -1.38925135136 , -2.95188522339 , 35.5009078979 , 321.82244873 , -1.38925135136 , -2.95188522339 , 35.5009078979 , 321.82244873 , -0.25871193409 , 0.212476849556 , 72.2423477173 , 117.374679565 , -0.431022852659 , -2.93661808968 , 107.737083435 , 150.872879028
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 45.3366394043 , 0.810882687569 , 2.39652395248 , -1 , 1 , 38.2842445374 , 0.0352940671146 , -0.752013444901 , 1 , 1 , 30.1005096436 , 0.0485332384706 , -0.762605667114 , -1 , 1 , 83.0266952515 , 0.426532566547 , -2.30204463005 , 68.7509765625 , -0.34586417675 , -2.50121092796 , 87.4771881104 , -0.211784243584 , -0.0030498735141 , 81.9130859375 , -1.42595660686 , 0.0734955072403 , 80.3617401123 , -2.77948498726 , -0.954527854919 , -1.53523755074 , 146.485076904 , 503.049163818 , -0.954527854919 , -1.53523755074 , 146.485076904 , 503.049163818 , 0.263745397329 , -2.34605407715 , 155.496185303 , 122.656867981 , -1.30326366425 , -0.30043387413 , 119.387115479 , 253.165008545
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 50.5821685791 , -1.97234940529 , -2.28238296509 , -1 , 0 , 45.2298736572 , -2.16100001335 , 0.227316275239 , 1 , 0 , 59.7810440063 , -2.28063225746 , 0.686124742031 , -1 , 0 , 85.7433776855 , -1.31839239597 , -0.600076198578 , 60.5090408325 , -1.49365901947 , -1.74722027779 , 61.6366767883 , -1.46007692814 , 1.91396665573 , 60.4305763245 , -2.06235027313 , 2.64527702332 , 20.756105423 , -3.05412650108 , -4.60732603073 , 0.898969650269 , 19.0247364044 , 378.645019531 , -4.60732603073 , 0.898969650269 , 19.0247364044 , 378.645019531 , -2.27179884911 , -0.127588748932 , 97.1291275024 , 160.521148682 , -2.40398597717 , 2.82963776588 , 88.7834091187 , 169.651245117
"ggAZH_hadp_comb_production_500_400", 0.0011153629426 , 56.218170166 , -1.88069057465 , 1.78239512444 , 1 , 1 , 36.4427185059 , -1.83430933952 , -1.53519916534 , -1 , 1 , 30.4639568329 , -0.364812880754 , -1.11153709888 , -1 , 1 , 85.0511169434 , -1.77064013481 , -0.379207789898 , 76.2131500244 , -1.35879015923 , 2.28617787361 , 43.9620475769 , -1.50777411461 , -2.77348709106 , 32.625377655 , -2.11359906197 , 0.728907287121 , 57.2391586304 , 0.00930272042751 , -2.57439517975 , 0.0622707642615 , 83.240814209 , 561.82434082 , -2.57439517975 , 0.0622707642615 , 83.240814209 , 561.82434082 , -1.4286493063 , 0.977198123932 , 37.1008338928 , 275.26385498 , -2.64090895653 , -0.389369696379 , 67.3699645996 , 152.023635864
